Atoms for Graphene Sheet in LAMMPS

35.0 atoms
1 atom types
0.0 8.54767073535241 xlo xhi
0.0 9.165 ylo yhi
0.0 0.0 zlo zhi

Atoms

1 1 1.2210958193360586 0.0 0.0
2 1 3.663287458008176 0.0 0.0
3 1 6.105479096680293 0.0 0.0
4 1 8.54767073535241 0.0 0.0
5 1 0.0 0.7049999999999998 0.0
6 1 2.442191638672117 0.7049999999999998 0.0
7 1 4.884383277344234 0.7049999999999998 0.0
8 1 7.326574916016352 0.7049999999999998 0.0
9 1 0.0 2.1149999999999998 0.0
10 1 2.442191638672117 2.1149999999999998 0.0
11 1 4.884383277344234 2.1149999999999998 0.0
12 1 7.326574916016352 2.1149999999999998 0.0
13 1 1.2210958193360586 2.8199999999999994 0.0
14 1 3.663287458008176 2.8199999999999994 0.0
15 1 6.105479096680293 2.8199999999999994 0.0
16 1 8.54767073535241 2.8199999999999994 0.0
17 1 1.2210958193360586 4.2299999999999995 0.0
18 1 3.663287458008176 4.2299999999999995 0.0
19 1 6.105479096680293 4.2299999999999995 0.0
20 1 8.54767073535241 4.2299999999999995 0.0
21 1 0.0 4.935 0.0
22 1 2.442191638672117 4.935 0.0
23 1 4.884383277344234 4.935 0.0
24 1 7.326574916016352 4.935 0.0
25 1 0.0 6.345 0.0
26 1 2.442191638672117 6.345 0.0
27 1 4.884383277344234 6.345 0.0
28 1 7.326574916016352 6.345 0.0
29 1 1.2210958193360586 7.05 0.0
30 1 3.663287458008176 7.05 0.0
31 1 6.105479096680293 7.05 0.0
32 1 8.54767073535241 7.05 0.0
33 1 1.2210958193360586 8.459999999999999 0.0
34 1 3.663287458008176 8.459999999999999 0.0
35 1 6.105479096680293 8.459999999999999 0.0
36 1 8.54767073535241 8.459999999999999 0.0
37 1 0.0 9.165 0.0
38 1 2.442191638672117 9.165 0.0
39 1 4.884383277344234 9.165 0.0
40 1 7.326574916016352 9.165 0.0
